,Unnamed: 0,timedate,open,high,low,close,volume,1d_GAIN,1d_TRENDPoint7,1d_TREND1,1d_TREND1Point3,1d_TREND1Point6,1d_TREND2,1d_TREND2Point5,1d_TREND3,1d_CDLMARUBOZU,1d_CDLRICKSHAWMAN,1d_CDLCLOSINGMARUBOZU,1d_CMO,1d_RSI,1d_STOCH,1d_CDLHIKKAKE,1d_CDLMATHOLD,1d_CDLBREAKAWAY,1d_CDLDOJI,1d_CDLDOJISTAR,1d_CDLSHOOTINGSTAR,1d_WILLR,1d_TRIX,1d_STOCHF,1d_CDLHIKKAKEMOD,1d_CDLLADDERBOTTOM,1d_CDLRISEFALL3METHODS,1d_CDLDRAGONFLYDOJI,1d_CDLGRAVESTONEDOJI,1d_CDLHANGINGMAN,1d_AROONOSC,1d_PPO1,1d_MFI,1d_CDLTASUKIGAP,1d_CDLCONCEALBABYSWALL,1d_CDLXSIDEGAP3METHODS,1d_CDLHAMMER,1d_CDLINVERTEDHAMMER,1d_CDLLONGLINE,1d_CDLLONGLEGGEDDOJI,1d_PPO2,1d_CDLADVANCEBLOCK,1d_CDL2CROWS,1d_CDL3LINESTRIKE,1d_CDLSTALLEDPATTERN,1d_CDLTAKURI,1d_CDLSPINNINGTOP,1d_CDLSHORTLINE,1d_HT_DCPERIOD,1d_HT_DCPHASE,1d_HT_PHASOR,1d_CDL3BLACKCROWS,1d_CDLUNIQUE3RIVER,1d_CDL3WHITESOLDIERS,1d_CDLENGULFING,1d_CDLKICKING,1d_CDLKICKINGBYLENGTH,1d_HT_SINE,1d_HT_TRENDMODE,1d_ULTOSC,1d_CDLIDENTICAL3CROWS,1d_CDLTRISTAR,1d_CDL3OUTSIDE,1d_CDLMATCHINGLOW,1d_CDLGAPSIDESIDEWHITE,1d_CDLDARKCLOUDCOVER,1d_CCI,1d_STOCHRSI,1d_ADX,1d_DX,1d_CDLMORNINGSTAR,1d_CDL3INSIDE,1d_CDLINNECK,1d_CDLONNECK,1d_CDLBELTHOLD,1d_CDLCOUNTERATTACK,1d_CDLHARAMICROSS,1d_CDL3STARSINSOUTH,1d_CDLEVENINGDOJISTAR,1d_CDLMORNINGDOJISTAR,1d_CDLUPSIDEGAP2CROWS,1d_CDLSEPARATINGLINES,1d_CDLTHRUSTING,1d_CDLHARAMI,1d_CDLHOMINGPIGEON,1d_CDLPIERCING,1d_CDLABANDONEDBABY,1d_CDLEVENINGSTAR,1d_CDLHIGHWAVE,1d_CDLSTICKSANDWICH,1w_GAIN,1w_TRENDPoint7,1w_TREND1,1w_TREND1Point3,1w_TREND1Point6,1w_TREND2,1w_TREND2Point5,1w_TREND3,1w_CDLMARUBOZU,1w_CDLRICKSHAWMAN,1w_CDLCLOSINGMARUBOZU,1w_CMO,1w_RSI,1w_STOCH,1w_CDLHIKKAKE,1w_CDLMATHOLD,1w_CDLBREAKAWAY,1w_CDLDOJI,1w_CDLDOJISTAR,1w_CDLSHOOTINGSTAR,1w_WILLR,1w_TRIX,1w_STOCHF,1w_CDLHIKKAKEMOD,1w_CDLLADDERBOTTOM,1w_CDLRISEFALL3METHODS,1w_CDLDRAGONFLYDOJI,1w_CDLGRAVESTONEDOJI,1w_CDLHANGINGMAN,1w_AROONOSC,1w_PPO1,1w_MFI,1w_CDLTASUKIGAP,1w_CDLCONCEALBABYSWALL,1w_CDLXSIDEGAP3METHODS,1w_CDLHAMMER,1w_CDLINVERTEDHAMMER,1w_CDLLONGLINE,1w_CDLLONGLEGGEDDOJI,1w_PPO2,1w_CDLADVANCEBLOCK,1w_CDL2CROWS,1w_CDL3LINESTRIKE,1w_CDLSTALLEDPATTERN,1w_CDLTAKURI,1w_CDLSPINNINGTOP,1w_CDLSHORTLINE,1w_HT_DCPERIOD,1w_HT_DCPHASE,1w_HT_PHASOR,1w_CDL3BLACKCROWS,1w_CDLUNIQUE3RIVER,1w_CDL3WHITESOLDIERS,1w_CDLENGULFING,1w_CDLKICKING,1w_CDLKICKINGBYLENGTH,1w_HT_SINE,1w_HT_TRENDMODE,1w_ULTOSC,1w_CDLIDENTICAL3CROWS,1w_CDLTRISTAR,1w_CDL3OUTSIDE,1w_CDLMATCHINGLOW,1w_CDLGAPSIDESIDEWHITE,1w_CDLDARKCLOUDCOVER,1w_CCI,1w_STOCHRSI,1w_ADX,1w_DX,1w_CDLMORNINGSTAR,1w_CDL3INSIDE,1w_CDLINNECK,1w_CDLONNECK,1w_CDLBELTHOLD,1w_CDLCOUNTERATTACK,1w_CDLHARAMICROSS,1w_CDL3STARSINSOUTH,1w_CDLEVENINGDOJISTAR,1w_CDLMORNINGDOJISTAR,1w_CDLUPSIDEGAP2CROWS,1w_CDLSEPARATINGLINES,1w_CDLTHRUSTING,1w_CDLHARAMI,1w_CDLHOMINGPIGEON,1w_CDLPIERCING,1w_CDLABANDONEDBABY,1w_CDLEVENINGSTAR,1w_CDLHIGHWAVE,1w_CDLSTICKSANDWICH
253,253,2015-10-28,295.70072949999997,308.69774709,295.69113315,304.07719985,16165.567678000005,0.0392,UP,UP,UP,UP,UP,EITHER,EITHER,0.0,0.0,0.0,0.6894,0.8447,0.7727,0.0,0.0,0.0,0.0,0.0,0.0,-0.0833,0.0301,0.8052,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0618,0.7855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4076,0.4699,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.1877,1,0.6085,0.0,0.0,0.0,0.0,0.0,0.0,0.1666,1.0,0.6012,0.8679,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158,UP,UP,UP,UP,UP,UP,EITHER,0.0,0.0,0.0,0.2049,0.6024,0.8257,0.0,0.0,0.0,0.0,0.0,0.0,-0.1295,,0.8723,0.0,0.0,0.0,0.0,0.0,0.0,-0.4286,0.0132,0.5101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2528,,-0.0007,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.6004,0.0,0.0,0.0,0.0,0.0,0.0,0.0984,1.0,0.1857,0.3045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,254,2015-10-29,304.12388594,320.46935018,301.82891837,316.05969031,12456.426996140017,0.0413,UP,UP,UP,UP,UP,EITHER,EITHER,0.0,0.0,0.0,0.7456,0.8728,0.8067,0.0,0.0,0.0,0.0,0.0,0.0,-0.0672,0.0346,0.8749,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0672,0.7973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4306,0.4632,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.2292,1,0.6388,0.0,0.0,0.0,0.0,0.0,0.0,0.18,1.0,0.622,0.8913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158,UP,UP,UP,UP,UP,UP,EITHER,0.0,0.0,0.0,0.2049,0.6024,0.8257,0.0,0.0,0.0,0.0,0.0,0.0,-0.1295,,0.8723,0.0,0.0,0.0,0.0,0.0,0.0,-0.4286,0.0132,0.5101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2528,,-0.0007,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.6004,0.0,0.0,0.0,0.0,0.0,0.0,0.0984,1.0,0.1857,0.3045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,2015-10-30,316.06783067,336.77675899,315.9940037,329.12883881,16942.701695169995,-0.0435,DOWN,DOWN,DOWN,DOWN,DOWN,EITHER,EITHER,0.0,0.0,0.0,0.7903,0.8951,0.8479,0.0,0.0,0.0,0.0,0.0,0.0,-0.10300000000000001,0.0396,0.8637,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0718,0.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4603,0.4546,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.2811,1,0.6386,0.0,0.0,0.0,0.0,0.0,0.0,0.1955,1.0,0.6428,0.914,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158,UP,UP,UP,UP,UP,UP,EITHER,0.0,0.0,0.0,0.2049,0.6024,0.8257,0.0,0.0,0.0,0.0,0.0,0.0,-0.1295,,0.8723,0.0,0.0,0.0,0.0,0.0,0.0,-0.4286,0.0132,0.5101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2528,,-0.0007,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.6004,0.0,0.0,0.0,0.0,0.0,0.0,0.0984,1.0,0.1857,0.3045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,256,2015-10-31,329.10256367,334.19,306.96749935,314.78162665,15573.369337210024,0.0465,UP,UP,UP,UP,UP,EITHER,EITHER,0.0,0.0,0.0,0.4828,0.7414,0.8355,0.0,0.0,0.0,0.0,0.0,0.0,-0.2963,0.0446,0.7679,0.0,0.0,0.0,0.0,0.0,0.0,0.7857,0.0723,0.703,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4917,0.4496,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.3112,1,0.5508,0.0,0.0,0.0,0.0,0.0,0.0,0.1246,0.6667,0.6471,0.7023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158,UP,UP,UP,UP,UP,UP,EITHER,0.0,0.0,0.0,0.2049,0.6024,0.8257,0.0,0.0,0.0,0.0,0.0,0.0,-0.1295,,0.8723,0.0,0.0,0.0,0.0,0.0,0.0,-0.4286,0.0132,0.5101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2528,,-0.0007,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.6004,0.0,0.0,0.0,0.0,0.0,0.0,0.0984,1.0,0.1857,0.3045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,257,2015-11-01,314.84,331.73582874,311.44295464,329.47097516,11050.081158680025,0.1085,UP,UP,UP,UP,UP,UP,UP,0.0,0.0,0.0,0.5651,0.7826,0.7928,0.0,0.0,0.0,0.0,0.0,0.0,-0.0984,0.0499,0.7469,0.0,0.0,0.0,0.0,0.0,0.0,0.7857,0.0766,0.7543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5219,0.4441,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.344,1,0.6317,0.0,0.0,0.0,0.0,0.0,0.0,0.1187,0.4226,0.6509999999999999,0.7023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158,UP,UP,UP,UP,UP,UP,EITHER,0.0,0.0,0.0,0.2049,0.6024,0.8257,0.0,0.0,0.0,0.0,0.0,0.0,-0.1295,,0.8723,0.0,0.0,0.0,0.0,0.0,0.0,-0.4286,0.0132,0.5101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2528,,-0.0007,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.6004,0.0,0.0,0.0,0.0,0.0,0.0,0.0984,1.0,0.1857,0.3045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,258,2015-11-02,329.45,370.46661255,326.10050973,365.18466767,19941.49531872,0.1063,UP,UP,UP,UP,UP,UP,UP,0.0,0.0,0.0,0.6931,0.8465,0.7609,-0.5,0.0,0.0,0.0,0.0,0.0,-0.0498,0.055999999999999994,0.7679,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0852,0.8166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5295,0.4415,0.0031,0.0,0.0,0.0,0.0,0.0,0.0,0.3596,1,0.6871,0.0,0.0,0.0,0.0,0.0,0.0,0.1745,0.3173,0.6622,0.8079999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1347,UP,UP,UP,UP,UP,EITHER,EITHER,0.0,0.0,0.0,0.3693,0.6847,0.8498,0.0,0.0,0.0,0.0,0.0,0.0,-0.053,,0.8605,0.0,0.0,0.0,0.0,0.0,0.0,0.6429,0.0082,0.5554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2558,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.6943,0.0,0.0,0.0,0.0,0.0,0.0,0.1862,1.0,0.2049,0.4547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,259,2015-11-03,365.17496736,421.70362838,362.10705614,404.00810111,40263.12669619,0.0125,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.7717,0.8859,0.7928,0.0,0.0,0.0,0.0,0.0,0.0,-0.1129,0.0636,0.8637,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0972,0.8554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5227,0.4359,0.0042,0.0,0.0,0.0,0.0,0.0,0.0,0.3921,1,0.6862,0.0,0.0,0.0,0.0,0.0,0.0,0.2206,0.6305,0.6772,0.8725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1347,UP,UP,UP,UP,UP,EITHER,EITHER,0.0,0.0,0.0,0.3693,0.6847,0.8498,0.0,0.0,0.0,0.0,0.0,0.0,-0.053,,0.8605,0.0,0.0,0.0,0.0,0.0,0.0,0.6429,0.0082,0.5554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2558,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.6943,0.0,0.0,0.0,0.0,0.0,0.0,0.1862,1.0,0.2049,0.4547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,260,2015-11-04,404.82909938,499.09126606,370.48344639,409.90064922,50700.63919518999,-0.057999999999999996,DOWN,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.7809,0.8904,0.7999,0.0,0.0,0.0,0.0,0.0,0.0,-0.3872,0.0724,0.7682,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1096,0.9132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0142,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.507,0.431,0.0055,0.0,0.0,0.0,0.0,0.0,0.0,0.4202,1,0.5498,0.0,0.0,0.0,0.0,0.0,0.0,0.2153,0.8644,0.6944,0.9175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1347,UP,UP,UP,UP,UP,EITHER,EITHER,0.0,0.0,0.0,0.3693,0.6847,0.8498,0.0,0.0,0.0,0.0,0.0,0.0,-0.053,,0.8605,0.0,0.0,0.0,0.0,0.0,0.0,0.6429,0.0082,0.5554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2558,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.6943,0.0,0.0,0.0,0.0,0.0,0.0,0.1862,1.0,0.2049,0.4547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,261,2015-11-05,410.36211526,449.29008682,367.09449342,386.58139308,27228.982819290068,-0.0329,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.5204,0.7602,0.7419,0.0,0.0,0.0,0.0,0.0,0.0,-0.5032,0.0814,0.594,0.0,0.0,0.0,0.0,0.0,0.0,0.9286,0.1172,0.8009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4862,0.4307,0.0045,0.0,0.0,0.0,-1.0,0.0,0.0,0.42200000000000004,1,0.4825,0.0,0.0,0.0,0.0,0.0,0.0,0.1284,0.6785,0.7081,0.8861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.1347,UP,UP,UP,UP,UP,EITHER,EITHER,0.0,0.0,0.0,0.3693,0.6847,0.8498,0.0,0.0,0.0,0.0,0.0,0.0,-0.053,,0.8605,0.0,0.0,0.0,0.0,0.0,0.0,0.6429,0.0082,0.5554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2558,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.6943,0.0,0.0,0.0,0.0,0.0,0.0,0.1862,1.0,0.2049,0.4547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,262,2015-11-06,387.16922176,394.98627516,352.12619353,374.4306587,20104.925069810026,0.0293,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.4051,0.7026,0.5891,0.0,0.0,0.0,0.0,0.0,0.0,-0.5658,0.09,0.4052,0.0,0.0,0.0,0.0,0.0,0.0,0.8571,0.1227,0.7342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4869,0.4318,0.0038,0.0,0.0,0.0,0.0,0.0,0.0,0.4153,1,0.48100000000000004,0.0,0.0,-1.0,0.0,0.0,0.0,0.0658,0.3653,0.7111,0.7497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1347,UP,UP,UP,UP,UP,EITHER,EITHER,0.0,0.0,0.0,0.3693,0.6847,0.8498,0.0,0.0,0.0,0.0,0.0,0.0,-0.053,,0.8605,0.0,0.0,0.0,0.0,0.0,0.0,0.6429,0.0082,0.5554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2558,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.6943,0.0,0.0,0.0,0.0,0.0,0.0,0.1862,1.0,0.2049,0.4547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,263,2015-11-07,374.47585607,391.87525395,371.72110653,385.43844538,8571.065622229975,-0.0273,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.4461,0.7231,0.4338,0.0,0.0,0.0,0.0,0.0,0.0,-0.5237,0.0985,0.3022,0.0,0.0,0.0,0.0,0.0,0.0,0.7857,0.1281,0.7387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0167,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4836,0.4361,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.3906,1,0.4953,0.0,0.0,0.0,0.0,0.0,0.0,0.0678,0.0785,0.7138,0.7497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1347,UP,UP,UP,UP,UP,EITHER,EITHER,0.0,0.0,0.0,0.3693,0.6847,0.8498,0.0,0.0,0.0,0.0,0.0,0.0,-0.053,,0.8605,0.0,0.0,0.0,0.0,0.0,0.0,0.6429,0.0082,0.5554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2558,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.6943,0.0,0.0,0.0,0.0,0.0,0.0,0.1862,1.0,0.2049,0.4547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,264,2015-11-08,384.32954686,389.0,365.86331551,373.83,7637.218607709998,0.0154,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.3412,0.6706,0.3084,0.5,0.0,0.0,0.0,0.0,0.0,-0.5772,0.1064,0.2179,0.0,0.0,0.0,0.0,0.0,0.0,0.6429,0.1324,0.7083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0173,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.4957,0.4408,0.0104,0.0,0.0,0.0,0.0,0.0,0.0,0.3636,1,0.4784,0.0,0.0,0.0,0.0,0.0,0.0,0.0479,0.0364,0.7124,0.6941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1347,UP,UP,UP,UP,UP,EITHER,EITHER,0.0,0.0,0.0,0.3693,0.6847,0.8498,0.0,0.0,0.0,0.0,0.0,0.0,-0.053,,0.8605,0.0,0.0,0.0,0.0,0.0,0.0,0.6429,0.0082,0.5554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2558,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.6943,0.0,0.0,0.0,0.0,0.0,0.0,0.1862,1.0,0.2049,0.4547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,265,2015-11-09,373.84,386.81579357,360.92486976,379.58974781,11315.423841880012,-0.1117,DOWN,DOWN,DOWN,DOWN,DOWN,DOWN,DOWN,0.0,0.0,0.0,0.3658,0.6829,0.2464,0.0,0.0,0.0,0.0,0.0,0.0,-0.5634,0.1138,0.21899999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.6429,0.1363,0.6937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0181,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5154,0.4456,0.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.3353,1,0.4638,0.0,0.0,0.0,0.0,0.0,0.0,0.0395,0.055,0.7077,0.6466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1362,DOWN,DOWN,DOWN,DOWN,DOWN,EITHER,EITHER,0.0,0.0,0.0,0.4841,0.7421,0.8329,0.0,0.0,0.0,0.0,0.0,0.0,-0.4175,,0.7659999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.7143,0.0121,0.7024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2562,,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.5097,0.0,0.0,0.0,0.0,0.0,0.0,0.2902,1.0,0.2414,0.7164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,266,2015-11-10,379.38697034,382.22795649,323.86632068,337.01843433,16741.988564500025,-0.0725,DOWN,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.0529,0.5265,0.214,0.0,0.0,0.0,0.0,0.0,0.0,-0.7968,0.1197,0.2051,0.0,0.0,0.0,0.0,0.0,0.0,0.5714,0.1346,0.6443,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5311,0.45299999999999996,0.0067,0.0,0.0,0.0,0.0,0.0,0.0,0.2909,1,0.4079,0.0,0.0,0.0,0.0,0.0,0.0,-0.0227,0.0186,0.6816,0.3424,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1362,DOWN,DOWN,DOWN,DOWN,DOWN,EITHER,EITHER,0.0,0.0,0.0,0.4841,0.7421,0.8329,0.0,0.0,0.0,0.0,0.0,0.0,-0.4175,,0.7659999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.7143,0.0121,0.7024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2562,,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.5097,0.0,0.0,0.0,0.0,0.0,0.0,0.2902,1.0,0.2414,0.7164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
