,timedate,open,high,low,close,volume,12h_GAIN,12h_TREND,12h_TRENDPoint1,12h_TRENDPoint3,12h_TRENDPoint5,12h_TRENDPoint7,12h_TREND1,12h_TREND1Point3,12h_TREND1Point6,12h_TREND2,12h_TREND2Point5,12h_TREND3,12h_CDLMARUBOZU,12h_CDLRICKSHAWMAN,12h_CDLCLOSINGMARUBOZU,12h_CMO1,12h_CMO2,12h_RSI1,12h_RSI2,12h_STOCH1,12h_STOCH2,12h_STOCH3,12h_STOCH4,12h_CDLHIKKAKE,12h_CDLMATHOLD,12h_CDLBREAKAWAY,12h_CDLDOJI,12h_CDLDOJISTAR,12h_CDLSHOOTINGSTAR,12h_WILLR1,12h_WILLR2,12h_TRIX1,12h_TRIX2,12h_STOCHF1,12h_STOCHF2,12h_STOCHF3,12h_STOCHF4,12h_CDLHIKKAKEMOD,12h_CDLLADDERBOTTOM,12h_CDLRISEFALL3METHODS,12h_CDLDRAGONFLYDOJI,12h_CDLGRAVESTONEDOJI,12h_CDLHANGINGMAN,12h_AROONOSC1,12h_AROONOSC2,12h_PPO1,12h_MFI1,12h_MFI2,12h_CDLTASUKIGAP,12h_CDLCONCEALBABYSWALL,12h_CDLXSIDEGAP3METHODS,12h_CDLHAMMER,12h_CDLINVERTEDHAMMER,12h_CDLLONGLINE,12h_CDLLONGLEGGEDDOJI,12h_PPO2,12h_PPO3,12h_PPO4,12h_CDLADVANCEBLOCK,12h_CDL2CROWS,12h_CDL3LINESTRIKE,12h_CDLSTALLEDPATTERN,12h_CDLTAKURI,12h_CDLSPINNINGTOP,12h_CDLSHORTLINE,12h_HT_DCPERIOD,12h_HT_DCPHASE,12h_HT_PHASOR1,12h_HT_PHASOR2,12h_CDL3BLACKCROWS,12h_CDLUNIQUE3RIVER,12h_CDL3WHITESOLDIERS,12h_CDLENGULFING,12h_CDLKICKING,12h_CDLKICKINGBYLENGTH,12h_HT_SINE1,12h_HT_SINE2,12h_HT_TRENDMODE,12h_ULTOSC1,12h_ULTOSC2,12h_CDLIDENTICAL3CROWS,12h_CDLTRISTAR,12h_CDL3OUTSIDE,12h_CDLMATCHINGLOW,12h_CDLGAPSIDESIDEWHITE,12h_CDLDARKCLOUDCOVER,12h_CCI1,12h_CCI2,12h_STOCHRSI1,12h_STOCHRSI2,12h_STOCHRSI3,12h_STOCHRSI4,12h_ADX1,12h_ADX2,12h_DX1,12h_DX2,12h_CDLMORNINGSTAR,12h_CDL3INSIDE,12h_CDLINNECK,12h_CDLONNECK,12h_CDLBELTHOLD,12h_CDLCOUNTERATTACK,12h_CDLHARAMICROSS,12h_CDL3STARSINSOUTH,12h_CDLEVENINGDOJISTAR,12h_CDLMORNINGDOJISTAR,12h_CDLUPSIDEGAP2CROWS,12h_CDLSEPARATINGLINES,12h_CDLTHRUSTING,12h_CDLHARAMI,12h_CDLHOMINGPIGEON,12h_CDLPIERCING,12h_CDLABANDONEDBABY,12h_CDLEVENINGSTAR,12h_CDLHIGHWAVE,12h_CDLSTICKSANDWICH
2207,2018-02-25 00:00:00,9682.8945067,9847.5580779,9512.0538749,9659.4286963,4651.737370680001,-0.0064,0,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,-0.0867,-0.0492,0.4567,0.4754,0.2717,0.2348,0.6043,0.2949,0.0,0.0,0.0,1.0,0.0,0.0,-0.885,-0.3585,-0.0142,-0.012,0.2348,0.2476,0.2949,0.115,0.0,0.0,0.0,0.0,0.0,0.0,-0.5714,0.6905,0.0463,0.3524,0.4689,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1212,0.5365,0.808,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.4239,0.6069,-0.131,0.0263,0.0,0.0,0.0,0.0,0.0,0.0,-0.6221,-0.9935,1,0.4274,0.4981,0.0,0.0,0.0,1.0,0.0,0.0,-0.1083,0.0226,0.0,0.0,0.2253,0.0,0.1976,0.2127,0.1429,0.1594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
2208,2018-02-25 12:00:00,9658.5822731,9689.8197427,9325.0025681,9596.3172898,6838.516919749992,0.0148,1,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.1012,-0.053,0.4494,0.4735,0.2539,0.2524,0.5326,0.2238,0.5,0.0,0.0,1.0,0.0,0.0,-0.889,-0.3692,-0.0117,-0.0125,0.2524,0.2323,0.2238,0.111,0.0,0.0,0.0,1.0,0.0,0.0,-0.7143,0.6905,0.035,0.358,0.4755,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.1273,0.536,0.8082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4358,0.6311,-0.0967,0.1602,0.0,0.0,0.0,0.0,0.0,0.0,-0.7339,-0.9993,1,0.4875,0.5064,0.0,0.0,0.0,0.0,0.0,0.0,-0.1054,0.0128,0.0,0.0,0.1439,0.0,0.197,0.2117,0.1902,0.1712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2209,2018-02-26 00:00:00,9602.2898509,9774.9061937,9404.1420211,9744.0018296,5083.73306129,0.0571,1,UP,UP,UP,UP,UP,UP,UP,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0588,-0.0431,0.4706,0.4784,0.2556,0.2795,0.4616,0.1832,0.0,0.0,0.0,0.0,0.0,0.0,-0.8286,-0.3441,-0.0096,-0.013,0.2795,0.3587,0.1832,0.1714,0.0,0.0,0.0,0.0,0.0,-1.0,-0.7143,0.6905,0.0226,0.3449,0.4884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1327,0.5355,0.8083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4338,0.6573,-0.0418,0.1129,0.0,0.0,0.0,0.0,0.0,0.0,-0.835,-0.9795,1,0.5393,0.5138,0.0,0.0,0.0,0.0,0.0,0.0,-0.0804,0.017,0.1189,0.3567,0.0926,0.0942,0.1943,0.2105,0.1589,0.1636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2210,2018-02-26 12:00:00,9744.0011561,10445.057386,9658.0001535,10299.994347,13301.752736510007,0.0365,1,UP,UP,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.0842,-0.0067,0.5421,0.4966,0.3397,0.4872,0.3986,0.1865,1.0,0.0,0.0,0.0,0.0,0.0,-0.6012,-0.2497,-0.0076,-0.0134,0.4872,0.8705,0.1865,0.3988,0.0,0.0,0.0,0.0,0.0,0.0,-0.7143,0.6905,0.0115,0.3567,0.5338,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1373,0.5352,0.8085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4231,0.6965,-0.0427,-0.0003,0.0,0.0,0.0,0.0,0.0,0.0,-0.9441,-0.9007,0,0.5363,0.5396,0.0,0.0,0.0,0.0,0.0,0.0,-0.0153,0.0459,0.4522,1.0,0.1303,0.4415,0.1842,0.208,0.0525,0.1056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2211,2018-02-27 00:00:00,10304.749367,10755.353028,10140.535725,10681.224841,8437.625957549999,-0.0111,0,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.1672,0.0174,0.5836,0.5087,0.4975,0.7258,0.3499,0.237,0.0,0.0,0.0,0.0,0.0,0.0,-0.4452,-0.2027,-0.0054,-0.0139,0.7258,0.9482,0.237,0.5548,0.0,0.0,0.0,0.0,0.0,0.0,-0.7143,0.6905,-0.0013,0.3363,0.5749,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1416,0.5349,0.8087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4077,0.7428,-0.057,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,-0.999,-0.7385,1,0.5802,0.5454,0.0,0.0,0.0,0.0,0.0,0.0,0.0539,0.07,0.7856,1.0,0.1768,0.6713,0.1804,0.205,0.1315,0.0801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2212,2018-02-27 12:00:00,10689.965402,10844.561257,10481.764307,10571.020395,9321.540732789996,0.0002,1,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.1352,0.0102,0.5676,0.5051,0.6975,0.8795,0.3093,0.2617,0.0,0.0,0.0,0.0,0.0,0.0,-0.3598,-0.2636,-0.0031,-0.0143,0.8795,0.82,0.2617,0.5097,0.0,0.0,0.0,0.0,0.0,0.0,-0.7143,0.6667,-0.0129,0.4221,0.554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1457,0.5347,0.8089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.393,0.8034,-0.056,0.0483,0.0,0.0,0.0,0.0,0.0,0.0,-0.9443,-0.4351,1,0.6238,0.5231,0.0,0.0,0.0,0.0,0.0,0.0,0.0933,0.0754,0.9602,0.8806,0.2264,0.603,0.1785,0.2018,0.1533,0.0728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2213,2018-02-28 00:00:00,10556.619854,11033.428316,10481.007401,10559.180125,10493.517223340004,-0.0234,0,DOWN,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.1316,0.0094,0.5658,0.5047,0.8103,0.8257,0.2811,0.3035,0.0,0.0,0.0,1.0,0.0,0.0,-0.3124,-0.2872,-0.0009,-0.0146,0.8257,0.7089,0.3035,0.6341,0.0,0.0,0.0,0.0,0.0,0.0,-0.6429,0.6429,-0.0213,0.5174,0.5471,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1495,0.5345,0.8091,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3799,-0.1122,-0.0406,0.1104,0.0,0.0,0.0,0.0,0.0,0.0,-0.6479,0.0805,1,0.5679,0.4966,0.0,0.0,0.0,0.0,0.0,0.0,0.1145,0.0769,0.9159,0.8672,0.3007,0.5956,0.1799,0.1984,0.1992,0.0574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2214,2018-02-28 12:00:00,10551.838294,10678.900798,10273.600592,10305.020096,8449.922518010002,0.0336,1,UP,UP,UP,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,0.0,0.0,-1.0,0.0544,-0.0075,0.5272,0.4963,0.7906,0.6664,0.2686,0.3522,0.0,0.0,0.0,0.0,0.0,0.0,-0.4264,-0.349,0.0012,-0.015,0.6664,0.4704,0.3522,0.546,0.0,0.0,0.0,0.0,0.0,0.0,-0.5714,0.619,-0.0251,0.5403,0.5626,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.154,0.5342,0.8092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3684,-0.0538,-0.0041,0.1711,0.0,0.0,0.0,0.0,0.0,0.0,-0.3318,0.4324,0,0.5398,0.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0657,0.0534,0.7496,0.5008,0.3617,0.4876,0.1762,0.1954,0.1269,0.0724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2215,2018-03-01 00:00:00,10307.261203,10719.998475,10216.720759,10653.767633,5156.902213700005,0.0232,1,UP,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.141,0.0157,0.5705,0.5078,0.6923,0.5847,0.2741,0.4243,0.0,0.0,0.0,0.0,0.0,0.0,-0.2222,-0.2777,0.0033,-0.0153,0.5847,0.5748,0.4243,0.7778,0.0,0.0,0.0,0.0,0.0,0.0,0.3571,0.5952,-0.0258,0.6043,0.5553,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1572,0.5341,0.8094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.359,0.0353,0.0551,0.1781,0.0,0.0,0.0,0.0,0.0,0.0,0.2202,0.8454,0,0.5724,0.5128,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.0596,0.7118,0.7674,0.472,0.8831,0.1712,0.1926,0.1072,0.0766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2216,2018-03-01 12:00:00,10651.08987,11062.078635,10606.871672,10898.664401,9853.96003468,0.0007,1,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.1966,0.0317,0.5983,0.5158,0.6228,0.6173,0.2983,0.5122,0.0,0.0,0.0,0.0,0.0,0.0,-0.0941,-0.2167,0.0055,-0.0156,0.6173,0.8067,0.5122,0.9059,0.0,0.0,0.0,0.0,0.0,0.0,0.5714,0.5476,-0.0214,0.7229,0.5533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1602,0.5339,0.8096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3538,0.1124,0.1051,0.0685,0.0,0.0,0.0,0.0,0.0,0.0,0.6492,0.9969,1,0.5673,0.506,0.0,0.0,0.0,0.0,0.0,0.0,0.1219,0.0836,0.7561,1.0,0.597,1.0,0.1732,0.1891,0.1981,0.0477,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2217,2018-03-02 00:00:00,10895.808582,11146.654765,10833.561475,10903.188189,7119.60068321001,0.0089,1,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,0.1976,0.032,0.5988,0.516,0.6362,0.7066,0.3396,0.5961,0.0,0.0,0.0,1.0,0.0,0.0,-0.1337,-0.2214,0.0077,-0.0158,0.7066,0.7382,0.5961,0.8663,0.0,0.0,0.0,0.0,0.0,0.0,0.6429,0.5476,-0.0202,0.7162,0.5754,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1637,0.5336,0.8098,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3534,0.1543,0.0953,-0.0602,0.0,0.0,0.0,0.0,0.0,0.0,0.8245,0.9831,1,0.4996,0.4935,0.0,0.0,0.0,0.0,0.0,0.0,0.1149,0.0903,0.9225,1.0,0.7103,1.0,0.1764,0.1856,0.2192,0.0407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2218,2018-03-02 12:00:00,10902.856482,11080.509836,10787.028297,11000.003423,6393.11897561,0.0234,1,UP,UP,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.2207,0.0385,0.6104,0.5192,0.7065,0.7957,0.3947,0.6792,0.0,0.0,0.0,0.0,0.0,0.0,-0.0805,-0.1967,0.0101,-0.0161,0.7957,0.8423,0.6792,0.9195,0.0,0.0,0.0,0.0,0.0,0.0,0.6429,0.4524,-0.0172,0.6503,0.555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.167,0.5334,0.81,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3516,0.1965,0.0598,-0.1133,0.0,0.0,0.0,0.0,0.0,0.0,0.9441,0.9007,1,0.4673,0.4932,0.0,0.0,0.0,0.0,0.0,0.0,0.0966,0.0873,1.0,1.0,0.7801,1.0,0.1782,0.1822,0.2005,0.0443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2219,2018-03-03 00:00:00,11017.574987,11364.336504,11017.574987,11275.000302,6063.684037030005,0.0144,1,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.2838,0.0568,0.6419,0.5284,0.7788,0.8342,0.4564,0.7411,0.0,0.0,0.0,0.0,0.0,0.0,-0.0438,-0.1264,0.0126,-0.0162,0.8342,0.9222,0.7411,0.9562,0.0,0.0,0.0,0.0,0.0,0.0,0.7857,0.4524,-0.0091,0.724,0.5508,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1704,0.5332,0.8102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3444,0.2403,0.0177,-0.0871,0.0,0.0,0.0,0.0,0.0,0.0,0.9981,0.7489,1,0.5199,0.5097,0.0,0.0,0.0,0.0,0.0,0.0,0.1175,0.1067,1.0,1.0,0.8212,1.0,0.185,0.1784,0.2739,0.0202,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2220,2018-03-03 12:00:00,11275.001932,11491.723199,11231.240955,11437.611757,6773.705094710006,-0.0261,0,DOWN,DOWN,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.3189,0.0676,0.6595,0.5338,0.8437,0.9011,0.5176,0.7878,0.0,0.0,0.0,0.0,0.0,0.0,-0.025,-0.0849,0.0153,-0.0164,0.9011,0.9388,0.7878,0.975,0.0,0.0,0.0,0.0,0.0,0.0,0.8571,0.4524,0.0017,0.8036,0.5724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1735,0.533,0.8105,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3345,0.3032,0.0066,0.0182,0.0,0.0,0.0,0.0,0.0,0.0,0.9447,0.4361,1,0.5794,0.5143,0.0,0.0,0.0,0.0,0.0,0.0,0.1295,0.1176,1.0,1.0,0.8708,1.0,0.1936,0.1744,0.3047,0.0095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2221,2018-03-04 00:00:00,11432.509575,11437.237815,11051.315323,11134.13,3948.190143209998,0.0304,1,UP,UP,UP,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.2006,0.0448,0.6003,0.5224,0.8399,0.7845,0.58,0.824,0.0,0.0,0.0,0.0,0.0,0.0,-0.165,-0.1701,0.018,-0.0165,0.7845,0.4926,0.824,0.835,0.0,0.0,0.0,0.0,0.0,0.0,0.8571,0.4524,0.01,0.7645,0.5773,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,-0.1762,0.5328,0.8107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3261,0.3719,0.0388,0.0543,0.0,0.0,0.0,0.0,0.0,0.0,0.7205,0.0192,1,0.5887,0.5202,0.0,0.0,0.0,0.0,0.0,0.0,0.0931,0.0978,0.6777,0.033,0.8977,0.8105,0.1958,0.1708,0.2255,0.0243,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2222,2018-03-04 12:00:00,11134.13,11486.9988,11090.004058,11472.850793,4398.130273789997,0.0007,1,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,1.0,0.2784,0.0676,0.6392,0.5338,0.8291,0.8015,0.6423,0.8637,0.0,0.0,0.0,0.0,0.0,0.0,-0.009,-0.0805,0.0207,-0.0166,0.8015,0.9732,0.8637,0.9913,0.0,0.0,0.0,0.0,0.0,0.0,0.8571,0.4286,0.0189,0.8195,0.5898,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1787,0.5325,0.8109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3209,0.4133,0.0498,0.0224,0.0,0.0,0.0,0.0,0.0,0.0,0.518,-0.2386,1,0.5998,0.5519,0.0,0.0,0.0,0.0,0.0,0.0,0.1043,0.1085,0.5664,0.6661,0.9617,0.9997,0.1989,0.1672,0.2393,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2223,2018-03-05 00:00:00,11471.567436,11597.771987,11404.110206,11480.04,4824.62855222999,-0.0055,0,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,0.28,0.0681,0.64,0.534,0.7801,0.7543,0.7041,0.9081,0.0,0.0,0.0,1.0,0.0,0.0,-0.0607,-0.0858,0.0235,-0.0167,0.7543,0.7971,0.9081,0.9463,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4048,0.0287,0.8205,0.587,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1812,0.5322,0.8111,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3196,0.4477,0.0499,0.0095,0.0,0.0,0.0,0.0,0.0,0.0,0.3227,-0.4411,1,0.5752,0.562,0.0,0.0,0.0,0.0,0.0,0.0,0.1191,0.1197,0.4567,0.6711,0.9763,1.0,0.204,0.1635,0.2704,0.0102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2224,2018-03-05 12:00:00,11480.040032,11643.493584,11417.35038,11417.35038,5992.076620880002,-0.0377,0,DOWN,DOWN,DOWN,DOWN,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.2539,0.0631,0.6269,0.5316,0.784,0.7961,0.7592,0.9202,0.0,0.0,0.0,0.0,0.0,0.0,-0.1505,-0.1043,0.0263,-0.0168,0.7961,0.6181,0.9202,0.8861,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3571,0.0353,0.7444,0.5691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1835,0.5319,0.8113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3215,0.4752,0.0527,0.0053,0.0,0.0,0.0,-1.0,0.0,0.0,0.1551,-0.5889,1,0.5514,0.5342,0.0,0.0,0.0,0.0,0.0,0.0,0.1054,0.1169,0.5958,0.4502,0.9712,0.9593,0.2097,0.1597,0.2834,0.0062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2225,2018-03-06 00:00:00,11370.72568,11390.949459,10862.573948,10942.01596,7505.400771099991,-0.0221,0,DOWN,DOWN,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.0747,0.0263,0.5374,0.5132,0.6854,0.5056,0.7999,0.8788,0.0,0.0,0.0,0.0,0.0,0.0,-0.4917,-0.2513,0.0286,-0.0168,0.5056,0.1017,0.8788,0.5333,0.0,0.0,0.0,0.0,0.0,0.0,0.9286,0.3571,0.0387,0.6643,0.5669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1851,0.5314,0.8115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3246,0.4989,0.0566,-0.0309,0.0,0.0,0.0,0.0,0.0,0.0,0.0067,-0.7023,1,0.4571,0.5208,0.0,0.0,-1.0,0.0,0.0,0.0,0.0104,0.0691,0.3738,0.0,0.9243,0.6247,0.1976,0.1572,0.0408,0.0535,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2226,2018-03-06 12:00:00,10942.018426,11008.058874,10575.099236,10699.997083,10272.718098829992,-0.007,0,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0034,0.0081,0.4983,0.5041,0.5269,0.2789,0.8248,0.8202,0.0,0.0,0.0,0.0,0.0,0.0,-0.6613,-0.3292,0.0305,-0.0168,0.2789,0.1169,0.8202,0.3387,0.0,0.0,0.0,0.0,0.0,0.0,0.6429,0.3333,0.0414,0.5643,0.5589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.186,0.531,0.8117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3277,0.5137,0.0334,-0.0547,0.0,0.0,0.0,0.0,0.0,0.0,-0.086,-0.7653,1,0.4159,0.5324,0.0,0.0,0.0,0.0,0.0,0.0,-0.0616,0.0312,0.1501,0.0,0.8251,0.2065,0.1877,0.1553,0.0584,0.0768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2227,2018-03-07 00:00:00,10707.133803,10889.196251,10436.111764,10631.970038,6121.612200130004,-0.0695,0,DOWN,DOWN,DOWN,DOWN,DOWN,DOWN,DOWN,DOWN,DOWN,DOWN,0.0,0.0,0.0,-0.0248,0.003,0.4876,0.5015,0.3038,0.1269,0.8327,0.7503,0.0,0.0,0.0,0.0,0.0,0.0,-0.709,-0.4011,0.032,-0.0168,0.1269,0.1622,0.7503,0.291,0.0,0.0,0.0,0.0,0.0,0.0,0.6429,0.3095,0.0431,0.4803,0.5435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1856,0.5305,0.8118,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.3319,0.5431,0.0234,-0.0298,0.0,0.0,0.0,0.0,0.0,0.0,-0.2678,-0.8706,1,0.4059,0.5228,0.0,0.0,0.0,0.0,0.0,0.0,-0.0853,0.0135,0.0,0.0,0.7174,0.1387,0.1817,0.1537,0.103,0.0879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
2228,2018-03-07 12:00:00,10646.90493,10704.999392,9494.173806,9906.7086116,25794.57172268999,0.0035,1,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.218,-0.0497,0.391,0.4751,0.1876,0.157,0.8243,0.6654,0.0,0.0,0.0,0.0,0.0,0.0,-0.8081,-0.762,0.0327,-0.0168,0.157,0.1919,0.6654,0.1919,0.0,0.0,0.0,0.0,0.0,0.0,-0.2857,0.2857,0.0423,0.4114,0.4952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1866,0.53,0.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3362,0.5796,0.0254,-0.0575,0.0,0.0,0.0,0.0,0.0,0.0,-0.4794,-0.9595,1,0.4125,0.5038,0.0,0.0,0.0,0.0,0.0,0.0,-0.2012,-0.0748,0.0,0.0,0.5924,0.0,0.1925,0.1538,0.3332,0.1583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
