,Unnamed: 0,timedate,close,high,low,open,volume,2h_GAIN,2h_RATIO,2h_TREND,2h_TRENDPoint1,2h_TRENDPoint3,2h_TRENDPoint5,2h_TRENDPoint7,2h_TREND1,2h_TREND1Point3,2h_TREND1Point6,2h_TREND2,2h_TREND2Point5,2h_TREND3,2h_CDLMARUBOZU,2h_CDLRICKSHAWMAN,2h_CDLCLOSINGMARUBOZU,2h_CMO1,2h_CMO2,2h_RSI1,2h_RSI2,2h_STOCH1,2h_STOCH2,2h_STOCH3,2h_STOCH4,2h_CDLHIKKAKE,2h_CDLBREAKAWAY,2h_CDLDOJI,2h_CDLDOJISTAR,2h_CDLSHOOTINGSTAR,2h_WILLR1,2h_WILLR2,2h_TRIX1,2h_TRIX2,2h_STOCHF1,2h_STOCHF2,2h_STOCHF3,2h_STOCHF4,2h_CDLHIKKAKEMOD,2h_CDLRISEFALL3METHODS,2h_CDLDRAGONFLYDOJI,2h_CDLGRAVESTONEDOJI,2h_CDLHANGINGMAN,2h_AROONOSC1,2h_AROONOSC2,2h_PPO1,2h_MFI1,2h_MFI2,2h_CDLTASUKIGAP,2h_CDLXSIDEGAP3METHODS,2h_CDLHAMMER,2h_CDLINVERTEDHAMMER,2h_CDLLONGLINE,2h_CDLLONGLEGGEDDOJI,2h_PPO2,2h_PPO3,2h_PPO4,2h_CDLADVANCEBLOCK,2h_CDL2CROWS,2h_CDLSTALLEDPATTERN,2h_CDLTAKURI,2h_CDLSPINNINGTOP,2h_CDLSHORTLINE,2h_HT_DCPERIOD,2h_HT_DCPHASE,2h_HT_PHASOR1,2h_HT_PHASOR2,2h_CDL3BLACKCROWS,2h_CDLUNIQUE3RIVER,2h_CDL3WHITESOLDIERS,2h_CDLENGULFING,2h_HT_SINE1,2h_HT_SINE2,2h_HT_TRENDMODE,2h_ULTOSC1,2h_ULTOSC2,2h_CDLIDENTICAL3CROWS,2h_CDL3OUTSIDE,2h_CDLMATCHINGLOW,2h_CDLGAPSIDESIDEWHITE,2h_CDLDARKCLOUDCOVER,2h_CCI1,2h_CCI2,2h_STOCHRSI1,2h_STOCHRSI2,2h_STOCHRSI3,2h_STOCHRSI4,2h_ADX1,2h_ADX2,2h_DX1,2h_DX2,2h_CDL3INSIDE,2h_CDLBELTHOLD,2h_CDLHARAMICROSS,2h_CDLEVENINGDOJISTAR,2h_CDLMORNINGDOJISTAR,2h_CDLSEPARATINGLINES,2h_CDLTHRUSTING,2h_CDLHARAMI,2h_CDLHOMINGPIGEON,2h_CDLPIERCING,2h_CDLEVENINGSTAR,2h_CDLHIGHWAVE,12h_GAIN,12h_RATIO,12h_TREND,12h_TRENDPoint1,12h_TRENDPoint3,12h_TRENDPoint5,12h_TRENDPoint7,12h_TREND1,12h_TREND1Point3,12h_TREND1Point6,12h_TREND2,12h_TREND2Point5,12h_TREND3,12h_CDLMARUBOZU,12h_CDLRICKSHAWMAN,12h_CDLCLOSINGMARUBOZU,12h_CMO1,12h_CMO2,12h_RSI1,12h_RSI2,12h_STOCH1,12h_STOCH2,12h_STOCH3,12h_STOCH4,12h_CDLHIKKAKE,12h_CDLBREAKAWAY,12h_CDLDOJI,12h_CDLDOJISTAR,12h_CDLSHOOTINGSTAR,12h_WILLR1,12h_WILLR2,12h_TRIX1,12h_TRIX2,12h_STOCHF1,12h_STOCHF2,12h_STOCHF3,12h_STOCHF4,12h_CDLHIKKAKEMOD,12h_CDLRISEFALL3METHODS,12h_CDLDRAGONFLYDOJI,12h_CDLGRAVESTONEDOJI,12h_CDLHANGINGMAN,12h_AROONOSC1,12h_AROONOSC2,12h_PPO1,12h_MFI1,12h_MFI2,12h_CDLTASUKIGAP,12h_CDLXSIDEGAP3METHODS,12h_CDLHAMMER,12h_CDLINVERTEDHAMMER,12h_CDLLONGLINE,12h_CDLLONGLEGGEDDOJI,12h_PPO2,12h_PPO3,12h_PPO4,12h_CDLADVANCEBLOCK,12h_CDL2CROWS,12h_CDLSTALLEDPATTERN,12h_CDLTAKURI,12h_CDLSPINNINGTOP,12h_CDLSHORTLINE,12h_HT_DCPERIOD,12h_HT_DCPHASE,12h_HT_PHASOR1,12h_HT_PHASOR2,12h_CDL3BLACKCROWS,12h_CDLUNIQUE3RIVER,12h_CDL3WHITESOLDIERS,12h_CDLENGULFING,12h_HT_SINE1,12h_HT_SINE2,12h_HT_TRENDMODE,12h_ULTOSC1,12h_ULTOSC2,12h_CDLIDENTICAL3CROWS,12h_CDL3OUTSIDE,12h_CDLMATCHINGLOW,12h_CDLGAPSIDESIDEWHITE,12h_CDLDARKCLOUDCOVER,12h_CCI1,12h_CCI2,12h_STOCHRSI1,12h_STOCHRSI2,12h_STOCHRSI3,12h_STOCHRSI4,12h_ADX1,12h_ADX2,12h_DX1,12h_DX2,12h_CDL3INSIDE,12h_CDLBELTHOLD,12h_CDLHARAMICROSS,12h_CDLEVENINGDOJISTAR,12h_CDLMORNINGDOJISTAR,12h_CDLSEPARATINGLINES,12h_CDLTHRUSTING,12h_CDLHARAMI,12h_CDLHOMINGPIGEON,12h_CDLPIERCING,12h_CDLEVENINGSTAR,12h_CDLHIGHWAVE
160,160,2019-08-27 10:00:00+00:00,10128.6,10182.2,10100.0,10160.5,1942.11302351,0.0054,0.8574,1,UP,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0755,-0.0458,0.4622,0.4771,0.2733,0.1921,0.5346,0.3762,0.0,0.0,0.0,0.0,0.0,-0.6868,-0.5773,-0.0028,,0.1921,0.1308,0.3762,0.086,0.0,0.0,0.0,0.0,0.0,0.2083,0.6528,0.0028,0.4908,0.4922,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,0.2669,0.8229,-0.0003,-0.0097,0.0,0.0,0.0,0.0,-0.8969,-0.3216,0,0.5345,0.5444,0.0,0.0,0.0,0.0,0.0,-0.0678,-0.0154,0.0336,0.0,0.6945,0.3341,0.1422,0.1488,0.1241,0.1279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161,161,2019-08-27 12:00:00+00:00,10183.1,10210.0,10051.1,10128.5,3406.75464481,0.0008,0.1252,1,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0334,-0.0342,0.4833,0.4829,0.2712,0.3286,0.5061,0.3496,0.0,0.0,0.0,0.0,0.0,-0.6122,-0.5145,-0.0027,,0.3286,0.6579999999999999,0.3496,0.3462,0.0,0.0,0.0,0.0,0.0,0.2083,0.6528,0.0029,0.4901,0.518,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2683,-0.1175,-0.0088,-0.0129,0.0,0.0,0.0,1.0,-0.6729,0.0473,0,0.5527,0.5521,0.0,0.0,0.0,0.0,0.0,-0.057,-0.0104,0.0827,0.2459,0.6648,0.4683,0.1428,0.1487,0.1559,0.1374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162,162,2019-08-27 14:00:00+00:00,10191.0,10205.4,10110.5,10183.1,1432.21297365,0.0001,0.0127,1,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0273,-0.0325,0.4863,0.4837,0.3451,0.5146,0.4754,0.3315,0.0,0.0,1.0,0.0,0.0,-0.6062,-0.5054,-0.0026,,0.5146,0.755,0.3315,0.3669,0.0,0.0,0.0,0.0,0.0,0.2083,0.6528,0.0039,0.5379999999999999,0.5302,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.2728,-0.0987,-0.0105,-0.0033,0.0,0.0,0.0,0.0,-0.5812,0.1644,0,0.5717,0.5561,0.0,1.0,0.0,0.0,0.0,-0.0488,-0.0,0.1055,0.2814,0.6336,0.4878,0.1433,0.1485,0.1559,0.1374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163,163,2019-08-27 16:00:00+00:00,10191.0,10243.1,10156.4,10190.2,1866.09932759,-0.0027,-0.4432,0,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,-0.0273,-0.0325,0.4863,0.4837,0.519,0.7139,0.4415,0.3034,-0.5,0.0,1.0,0.0,0.0,-0.6062,-0.5054,-0.0025,,0.7139,0.7286,0.3034,0.3909,0.0,0.0,0.0,0.0,0.0,0.0833,0.6528,0.0048,0.542,0.5204,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.2838,-0.0556,-0.0104,-0.0013,0.0,0.0,0.0,0.0,-0.3421,0.4225,0,0.5676,0.5507,0.0,0.0,0.0,0.0,0.0,-0.0358,0.0144,0.1617,0.2814,0.6066,0.4878,0.1424,0.1482,0.1218,0.1277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164,164,2019-08-27 18:00:00+00:00,10162.9,10220.6,10131.5,10190.8,923.26267318,-0.0016,-0.2618,0,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.049,-0.0383,0.4755,0.4809,0.639,0.6886,0.4051,0.2766,0.0,0.0,0.0,0.0,0.0,-0.645,-0.5378,-0.0024,,0.6886,0.5823,0.2766,0.3124,0.0,0.0,0.0,0.0,0.0,0.0833,0.6528,0.0057,0.5477,0.5144,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,-1.0,-1.0,0.2948,-0.0411,-0.0109,0.0047,0.0,0.0,0.0,0.0,-0.2553,0.5031,0,0.5545,0.5464,0.0,0.0,0.0,0.0,0.0,-0.0593,-0.0003,0.205,0.2163,0.5777,0.4215,0.1423,0.14800000000000002,0.1393,0.1327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165,165,2019-08-27 20:00:00+00:00,10146.6,10183.7,10120.0,10162.9,1011.59857751,0.0037,0.5966,1,UP,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0617,-0.0416,0.4692,0.4792,0.6684,0.6028,0.3712,0.2667,0.0,0.0,0.0,0.0,0.0,-0.7286,-0.5565,-0.0024,,0.6028,0.4974,0.2667,0.2668,0.0,0.0,0.0,0.0,0.0,0.0833,0.6528,0.0068,0.5573,0.5158,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,-1.0,-1.0,0.301,-0.0289,-0.0083,0.0115,0.0,0.0,0.0,0.0,-0.1803,0.568,0,0.5428,0.5518,0.0,0.0,0.0,0.0,0.0,-0.0855,-0.013000000000000001,0.243,0.1902,0.5475,0.3829,0.1425,0.1478,0.1475,0.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166,166,2019-08-27 22:00:00+00:00,10185.3,10211.3,10120.0,10148.2,691.06133535,-0.0082,-1.3349,0,DOWN,DOWN,DOWN,DOWN,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0278,-0.033,0.4861,0.4835,0.6131,0.5479,0.3439,0.2804,0.0,0.0,0.0,0.0,0.0,-0.7682,-0.512,-0.0023,,0.5479,0.5641,0.2804,0.375,0.0,0.0,0.0,0.0,0.0,0.0417,0.6528,0.0074,0.5516,0.5237,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.3029,0.003,-0.0042,0.0145,0.0,0.0,0.0,0.0,0.019,0.7204,0,0.5379999999999999,0.5479999999999999,0.0,0.0,0.0,0.0,0.0,-0.0743,-0.0011,0.325,0.6558,0.5247,0.4828,0.1416,0.1475,0.1208,0.1277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167,167,2019-08-28 00:00:00+00:00,10101.7,10186.3,10100.0,10185.2,865.50383781,-0.0009,-0.1517,0,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,-1.0,0.0,-1.0,-0.09300000000000001,-0.0502,0.4535,0.4749,0.5028,0.3578,0.321,0.2731,0.0,0.0,0.0,0.0,0.0,-0.879,-0.6082,-0.0023,,0.3578,0.0119,0.2731,0.1414,0.0,0.0,0.0,0.0,0.0,-0.75,0.6528,0.0066,0.3581,0.5362,0.0,0.0,0.0,0.0,-1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.3029,0.0229,0.001,0.01,0.0,0.0,0.0,0.0,0.1437,0.8014,0,0.529,0.5479,0.0,0.0,0.0,0.0,0.0,-0.0998,-0.027999999999999997,0.2687,0.0,0.4932,0.2833,0.1414,0.1473,0.136,0.1318,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168,168,2019-08-28 02:00:00+00:00,10093.1,10137.6,10076.6,10101.9,998.96580191,0.0038,0.6716,1,UP,UP,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,-0.0995,-0.052000000000000005,0.4502,0.474,0.3786,0.2302,0.3027,0.267,0.0,0.0,1.0,0.0,0.0,-0.8899,-0.6991,-0.0022,,0.2302,0.1146,0.267,0.1174,0.0,0.0,0.0,0.0,0.0,-0.7083,0.6528,0.0063,0.4011,0.5469,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,-1.0,0.0,0.3044,0.0378,0.0023,0.0012,0.0,0.0,0.0,0.0,0.2351,0.8535,1,0.5332,0.5453,0.0,0.0,0.0,0.0,0.0,-0.1105,-0.0468,0.2124,0.0,0.4481,0.2629,0.1419,0.1472,0.1538,0.1366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169,169,2019-08-28 04:00:00+00:00,10131.9,10166.0,10050.0,10093.2,1327.13212837,0.0022,0.3909,1,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0637,-0.0431,0.4681,0.4784,0.2665,0.2114,0.2925,0.2841,0.0,0.0,0.0,0.0,0.0,-0.7858,-0.6571,-0.0022,,0.2114,0.5077,0.2841,0.2402,0.0,0.0,0.0,0.0,0.0,-0.875,0.6389,0.0058,0.3736,0.544,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.3083,0.0511,0.001,-0.0064,0.0,0.0,0.0,0.0,0.3155,0.8941,1,0.5271,0.5511,0.0,0.0,0.0,0.0,0.0,-0.0927,-0.0407,0.2684,0.4962,0.4217,0.3654,0.1412,0.1469,0.1244,0.1289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170,170,2019-08-28 06:00:00+00:00,10153.8,10216.0,10118.3,10131.6,2112.50541437,-0.0004,-0.0678,0,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0437,-0.0381,0.4782,0.4809,0.2858,0.4159,0.2857,0.2886,0.0,0.0,0.0,0.0,0.0,-0.7286,-0.6282,-0.0022,,0.4159,0.6253,0.2886,0.3863,0.0,0.0,0.0,0.0,0.0,-0.875,0.2778,0.0053,0.3795,0.5414,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.3119,0.0623,-0.0027,-0.0061,0.0,0.0,0.0,0.0,0.3813,0.9233,1,0.523,0.5464,0.0,0.0,0.0,0.0,0.0,-0.0526,-0.013999999999999999,0.3851,0.7737,0.4018,0.2176,0.1384,0.1465,0.07400000000000001,0.1154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171,171,2019-08-28 08:00:00+00:00,10150.0,10162.1,10105.2,10153.8,869.3712745999999,-0.0001,-0.0216,0,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,-0.0469,-0.0389,0.4765,0.4805,0.4019,0.5785,0.2825,0.3029,0.0,0.0,1.0,0.0,0.0,-0.7385,-0.6332,-0.0022,,0.5785,0.6024,0.3029,0.4958,0.0,0.0,1.0,0.0,0.0,-0.875,0.2778,0.0041,0.386,0.546,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,1.0,-1.0,0.0,0.3126,0.069,-0.0023,-0.0032,0.0,0.0,0.0,0.0,0.4202,0.9388,1,0.5386,0.5418,0.0,0.0,0.0,0.0,0.0,-0.0683,-0.0309,0.3997,0.7287,0.3753,0.2049,0.1361,0.1461,0.0852,0.1182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172,172,2019-08-28 10:00:00+00:00,10148.9,10165.5,10113.0,10150.1,992.57890526,0.0021,0.3997,1,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,-0.0479,-0.0392,0.47600000000000003,0.4804,0.5341,0.6078,0.284,0.3164,0.0,0.0,1.0,0.0,0.0,-0.7245,-0.6347,-0.0022,,0.6078,0.5958,0.3164,0.5122,0.0,0.0,0.0,0.0,0.0,-0.875,0.2778,0.0028,0.3791,0.5399,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,-1.0,0.0,0.3104,0.0887,-0.0043,-0.0069,0.0,0.0,0.0,0.0,0.529,0.9741,1,0.5514,0.5443,0.0,0.0,1.0,0.0,0.0,-0.0627,-0.0308,0.5427,0.7151,0.3596,0.2286,0.1339,0.1457,0.0817,0.1173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173,173,2019-08-28 12:00:00+00:00,10170.2,10333.0,10145.5,10148.9,3305.34578628,0.0069,1.2978,1,UP,UP,UP,UP,UP,UP,UP,UP,EITHER,EITHER,0.0,0.0,0.0,-0.0266,-0.0341,0.4867,0.4829,0.5758,0.541,0.2898,0.3289,0.0,0.0,0.0,0.0,0.0,-0.6652,-0.6066,-0.0021,,0.541,0.4247,0.3289,0.4247,0.0,0.0,0.0,0.0,0.0,-0.625,0.2778,0.0017,0.4472,0.5407,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.3065,0.1054,-0.0076,0.0023,0.0,0.0,0.0,0.0,0.6149,0.9924,1,0.4745,0.5291,0.0,0.0,0.0,0.0,0.0,0.0141,0.0157,0.7427,1.0,0.3533,0.3182,0.1314,0.1447,0.0737,0.0727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
