,Unnamed: 0,timedate,close,high,low,open,volume,12h_GAIN,12h_RATIO,12h_TREND,12h_TRENDPoint1,12h_TRENDPoint3,12h_TRENDPoint5,12h_TRENDPoint7,12h_TREND1,12h_TREND1Point3,12h_TREND1Point6,12h_TREND2,12h_TREND2Point5,12h_TREND3,12h_CDLMARUBOZU,12h_CDLRICKSHAWMAN,12h_CDLCLOSINGMARUBOZU,12h_CMO1,12h_CMO2,12h_RSI1,12h_RSI2,12h_STOCH1,12h_STOCH2,12h_STOCH3,12h_STOCH4,12h_CDLHIKKAKE,12h_CDLBREAKAWAY,12h_CDLDOJI,12h_CDLDOJISTAR,12h_CDLSHOOTINGSTAR,12h_WILLR1,12h_WILLR2,12h_TRIX1,12h_TRIX2,12h_STOCHF1,12h_STOCHF2,12h_STOCHF3,12h_STOCHF4,12h_CDLHIKKAKEMOD,12h_CDLRISEFALL3METHODS,12h_CDLDRAGONFLYDOJI,12h_CDLGRAVESTONEDOJI,12h_CDLHANGINGMAN,12h_AROONOSC1,12h_AROONOSC2,12h_PPO1,12h_MFI1,12h_MFI2,12h_CDLTASUKIGAP,12h_CDLXSIDEGAP3METHODS,12h_CDLHAMMER,12h_CDLINVERTEDHAMMER,12h_CDLLONGLINE,12h_CDLLONGLEGGEDDOJI,12h_PPO2,12h_PPO3,12h_PPO4,12h_CDLADVANCEBLOCK,12h_CDL2CROWS,12h_CDLSTALLEDPATTERN,12h_CDLTAKURI,12h_CDLSPINNINGTOP,12h_CDLSHORTLINE,12h_HT_DCPERIOD,12h_HT_DCPHASE,12h_HT_PHASOR1,12h_HT_PHASOR2,12h_CDL3BLACKCROWS,12h_CDLUNIQUE3RIVER,12h_CDL3WHITESOLDIERS,12h_CDLENGULFING,12h_HT_SINE1,12h_HT_SINE2,12h_HT_TRENDMODE,12h_ULTOSC1,12h_ULTOSC2,12h_CDLIDENTICAL3CROWS,12h_CDL3OUTSIDE,12h_CDLMATCHINGLOW,12h_CDLGAPSIDESIDEWHITE,12h_CDLDARKCLOUDCOVER,12h_CCI1,12h_CCI2,12h_STOCHRSI1,12h_STOCHRSI2,12h_STOCHRSI3,12h_STOCHRSI4,12h_ADX1,12h_ADX2,12h_DX1,12h_DX2,12h_CDL3INSIDE,12h_CDLBELTHOLD,12h_CDLHARAMICROSS,12h_CDLEVENINGDOJISTAR,12h_CDLMORNINGDOJISTAR,12h_CDLSEPARATINGLINES,12h_CDLTHRUSTING,12h_CDLHARAMI,12h_CDLHOMINGPIGEON,12h_CDLPIERCING,12h_CDLEVENINGSTAR,12h_CDLHIGHWAVE,1w_GAIN,1w_RATIO,1w_TREND,1w_TRENDPoint1,1w_TRENDPoint3,1w_TRENDPoint5,1w_TRENDPoint7,1w_TREND1,1w_TREND1Point3,1w_TREND1Point6,1w_TREND2,1w_TREND2Point5,1w_TREND3,1w_CDLMARUBOZU,1w_CDLRICKSHAWMAN,1w_CDLCLOSINGMARUBOZU,1w_CMO1,1w_CMO2,1w_RSI1,1w_RSI2,1w_STOCH1,1w_STOCH2,1w_STOCH3,1w_STOCH4,1w_CDLHIKKAKE,1w_CDLBREAKAWAY,1w_CDLDOJI,1w_CDLDOJISTAR,1w_CDLSHOOTINGSTAR,1w_WILLR1,1w_WILLR2,1w_TRIX1,1w_TRIX2,1w_STOCHF1,1w_STOCHF2,1w_STOCHF3,1w_STOCHF4,1w_CDLHIKKAKEMOD,1w_CDLRISEFALL3METHODS,1w_CDLDRAGONFLYDOJI,1w_CDLGRAVESTONEDOJI,1w_CDLHANGINGMAN,1w_AROONOSC1,1w_AROONOSC2,1w_PPO1,1w_MFI1,1w_MFI2,1w_CDLTASUKIGAP,1w_CDLXSIDEGAP3METHODS,1w_CDLHAMMER,1w_CDLINVERTEDHAMMER,1w_CDLLONGLINE,1w_CDLLONGLEGGEDDOJI,1w_PPO2,1w_PPO3,1w_PPO4,1w_CDLADVANCEBLOCK,1w_CDL2CROWS,1w_CDLSTALLEDPATTERN,1w_CDLTAKURI,1w_CDLSPINNINGTOP,1w_CDLSHORTLINE,1w_HT_DCPERIOD,1w_HT_DCPHASE,1w_HT_PHASOR1,1w_HT_PHASOR2,1w_CDL3BLACKCROWS,1w_CDLUNIQUE3RIVER,1w_CDL3WHITESOLDIERS,1w_CDLENGULFING,1w_HT_SINE1,1w_HT_SINE2,1w_HT_TRENDMODE,1w_ULTOSC1,1w_ULTOSC2,1w_CDLIDENTICAL3CROWS,1w_CDL3OUTSIDE,1w_CDLMATCHINGLOW,1w_CDLGAPSIDESIDEWHITE,1w_CDLDARKCLOUDCOVER,1w_CCI1,1w_CCI2,1w_STOCHRSI1,1w_STOCHRSI2,1w_STOCHRSI3,1w_STOCHRSI4,1w_ADX1,1w_ADX2,1w_DX1,1w_DX2,1w_CDL3INSIDE,1w_CDLBELTHOLD,1w_CDLHARAMICROSS,1w_CDLEVENINGDOJISTAR,1w_CDLMORNINGDOJISTAR,1w_CDLSEPARATINGLINES,1w_CDLTHRUSTING,1w_CDLHARAMI,1w_CDLHOMINGPIGEON,1w_CDLPIERCING,1w_CDLEVENINGSTAR,1w_CDLHIGHWAVE
86,86,2018-09-10 00:00:00+00:00,6315.1089,6397.0042,6201.7724,6369.5117,12737.42614504,-0.0032,-0.1888,0,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.2577,-0.2044,0.3712,0.3978,0.3533,0.4437,0.4142,0.1248,0.0,0.0,0.0,0.0,0.0,-0.8370000000000001,-0.8370000000000001,0.0096,,0.4437,0.5665,0.1248,0.163,0.0,0.0,0.0,0.0,0.0,-0.5714,-0.1905,-0.0243,0.3754,0.565,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.275,-0.0747,-0.0375,0.0585,0.0,0.0,0.0,0.0,-0.4526,0.3105,1,0.4533,0.4572,0.0,0.0,0.0,0.0,0.0,-0.0685,-0.1014,0.6123,0.8370000000000001,0.0828,0.1889,0.3599,0.1547,0.5127,0.2701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0316,,1,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0642,0.0098,0.4679,0.5049,0.3906,0.423,0.26,0.3222,0.0,0.0,0.0,0.0,0.0,-0.7333,-0.9481,,,0.423,0.3916,0.3222,0.2667,0.0,0.0,0.0,0.0,0.0,0.3571,-0.6429,-0.0951,0.3418,0.4407,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2012,,-0.0409,-0.1222,0.0,0.0,0.0,0.0,,,0,0.4366,,0.0,0.0,0.0,0.0,0.0,-0.0513,-0.0783,0.3007,0.2353,,,0.1018,,0.0915,0.0313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,87,2018-09-10 12:00:00+00:00,6295.0144,6349.8483,6251.0,6315.014,11402.18801343,0.0086,0.5123,1,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,-0.2676,-0.2079,0.3662,0.3961,0.4609,0.5606,0.345,0.1275,0.0,0.0,1.0,0.0,0.0,-0.8523,-0.8523,0.0074,,0.5606,0.5133,0.1275,0.1477,0.0,0.0,0.0,0.0,0.0,-0.5714,-0.1905,-0.0323,0.3787,0.5659,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,-1.0,-1.0,0.2704,-0.0264,-0.0199,0.0504,0.0,0.0,0.0,0.0,-0.165,0.5807,1,0.4312,0.4479,0.0,0.0,0.0,0.0,0.0,-0.0643,-0.1011,0.8714,0.7772,0.1045,0.1734,0.3709,0.1574,0.5127,0.2701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0316,,1,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0642,0.0098,0.4679,0.5049,0.3906,0.423,0.26,0.3222,0.0,0.0,0.0,0.0,0.0,-0.7333,-0.9481,,,0.423,0.3916,0.3222,0.2667,0.0,0.0,0.0,0.0,0.0,0.3571,-0.6429,-0.0951,0.3418,0.4407,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2012,,-0.0409,-0.1222,0.0,0.0,0.0,0.0,,,0,0.4366,,0.0,0.0,0.0,0.0,0.0,-0.0513,-0.0783,0.3007,0.2353,,,0.1018,,0.0915,0.0313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,88,2018-09-11 00:00:00+00:00,6351.72,6400.0,6217.0,6297.3685,10401.03241865,-0.0152,-0.9205,0,DOWN,DOWN,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.2181,-0.1928,0.391,0.4036,0.5351,0.6009,0.2863,0.1366,0.0,0.0,0.0,0.0,0.0,-0.8092,-0.8092,0.0051,,0.6009,0.7228,0.1366,0.1908,0.0,0.0,0.0,0.0,0.0,-0.5714,-0.1905,-0.0393,0.3779,0.59,0.0,-1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.266,0.0058,-0.0061,0.0148,0.0,0.0,0.0,0.0,0.0363,0.7323,1,0.4803,0.455,0.0,0.0,0.0,0.0,0.0,-0.0567,-0.0955,0.8714,1.0,0.12300000000000001,0.2409,0.3761,0.1597,0.4445,0.2537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0316,,1,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0642,0.0098,0.4679,0.5049,0.3906,0.423,0.26,0.3222,0.0,0.0,0.0,0.0,0.0,-0.7333,-0.9481,,,0.423,0.3916,0.3222,0.2667,0.0,0.0,0.0,0.0,0.0,0.3571,-0.6429,-0.0951,0.3418,0.4407,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2012,,-0.0409,-0.1222,0.0,0.0,0.0,0.0,,,0,0.4366,,0.0,0.0,0.0,0.0,0.0,-0.0513,-0.0783,0.3007,0.2353,,,0.1018,,0.0915,0.0313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,89,2018-09-11 12:00:00+00:00,6255.6776,6362.8491,6167.8304,6352.0138,11613.97872122,0.0015,0.0957,1,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.2701,-0.2099,0.365,0.395,0.5594,0.5166,0.2352,0.1306,0.0,0.0,0.0,0.0,0.0,-0.8823,-0.8823,0.0028,,0.5166,0.3137,0.1306,0.1177,0.0,0.0,0.0,0.0,0.0,-0.5714,-0.1905,-0.0471,0.3216,0.5686,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2648,0.0339,-0.0162,-0.0022,0.0,0.0,0.0,-1.0,0.2116,0.8407,1,0.4644,0.4478,0.0,0.0,0.0,0.0,0.0,-0.0712,-0.1072,0.8287,0.7089,0.1435,0.1643,0.3828,0.1622,0.4698,0.2633,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0316,,1,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0642,0.0098,0.4679,0.5049,0.3906,0.423,0.26,0.3222,0.0,0.0,0.0,0.0,0.0,-0.7333,-0.9481,,,0.423,0.3916,0.3222,0.2667,0.0,0.0,0.0,0.0,0.0,0.3571,-0.6429,-0.0951,0.3418,0.4407,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2012,,-0.0409,-0.1222,0.0,0.0,0.0,0.0,,,0,0.4366,,0.0,0.0,0.0,0.0,0.0,-0.0513,-0.0783,0.3007,0.2353,,,0.1018,,0.0915,0.0313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,90,2018-09-12 00:00:00+00:00,6264.3909,6321.154,6192.6259,6254.7113,9951.8682574,0.0014,0.0897,1,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,-0.2619,-0.2075,0.3691,0.3962,0.5339,0.4841,0.195,0.1372,0.0,0.0,1.0,0.0,0.0,-0.8737,-0.8756,0.0006,,0.4841,0.4159,0.1372,0.1244,0.0,0.0,0.0,0.0,0.0,-0.5714,-0.1905,-0.055,0.2808,0.5469,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.2654,0.0595,-0.0135,0.0194,0.0,0.0,0.0,0.0,0.3653,0.9165,1,0.4662,0.439,0.0,0.0,0.0,0.0,0.0,-0.0804,-0.10300000000000001,0.6222,0.1577,0.1563,0.1749,0.389,0.1646,0.4698,0.2633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0316,,1,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0642,0.0098,0.4679,0.5049,0.3906,0.423,0.26,0.3222,0.0,0.0,0.0,0.0,0.0,-0.7333,-0.9481,,,0.423,0.3916,0.3222,0.2667,0.0,0.0,0.0,0.0,0.0,0.3571,-0.6429,-0.0951,0.3418,0.4407,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2012,,-0.0409,-0.1222,0.0,0.0,0.0,0.0,,,0,0.4366,,0.0,0.0,0.0,0.0,0.0,-0.0513,-0.0783,0.3007,0.2353,,,0.1018,,0.0915,0.0313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,91,2018-09-12 12:00:00+00:00,6272.0497,6311.0556,6189.8196,6263.0128,11989.21185944,0.0186,1.149,1,UP,UP,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,-0.2542,-0.2054,0.3729,0.3973,0.4645,0.3928,0.165,0.1392,0.5,0.0,1.0,0.0,0.0,-0.8102,-0.8698,-0.0017,,0.3928,0.4489,0.1392,0.1322,0.0,0.0,0.0,0.0,0.0,-0.5,-0.1905,-0.0591,0.2981,0.5488,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.2667,0.0833,-0.0025,0.0103,0.0,0.0,0.0,0.0,0.4996,0.9658,1,0.5379999999999999,0.44799999999999995,0.0,0.0,0.0,0.0,0.0,-0.0786,-0.0999,0.3905,0.3051,0.1699,0.1845,0.3949,0.16699999999999998,0.4713,0.2638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0316,,1,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0642,0.0098,0.4679,0.5049,0.3906,0.423,0.26,0.3222,0.0,0.0,0.0,0.0,0.0,-0.7333,-0.9481,,,0.423,0.3916,0.3222,0.2667,0.0,0.0,0.0,0.0,0.0,0.3571,-0.6429,-0.0951,0.3418,0.4407,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2012,,-0.0409,-0.1222,0.0,0.0,0.0,0.0,,,0,0.4366,,0.0,0.0,0.0,0.0,0.0,-0.0513,-0.0783,0.3007,0.2353,,,0.1018,,0.0915,0.0313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,92,2018-09-13 00:00:00+00:00,6388.9855,6438.5648,6264.4557,6272.0495,12054.07533752,0.0149,0.9178,1,UP,UP,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.1404,-0.17300000000000001,0.4298,0.4135,0.4792,0.5606,0.147,0.1618,1.0,0.0,0.0,0.0,0.0,-0.4754,-0.7808,-0.0038,,0.5606,0.8169,0.1618,0.3196,0.0,0.0,0.0,0.0,0.0,-0.4286,-0.1905,-0.0564,0.3953,0.5758,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2694,0.1065,-0.0052,0.0059,0.0,0.0,0.0,0.0,0.6205,0.9933,1,0.5542,0.45899999999999996,0.0,0.0,0.0,0.0,0.0,0.0187,-0.0775,0.4876,1.0,0.2111,0.33,0.3869,0.1682,0.2832,0.2205,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0316,,1,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0642,0.0098,0.4679,0.5049,0.3906,0.423,0.26,0.3222,0.0,0.0,0.0,0.0,0.0,-0.7333,-0.9481,,,0.423,0.3916,0.3222,0.2667,0.0,0.0,0.0,0.0,0.0,0.3571,-0.6429,-0.0951,0.3418,0.4407,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2012,,-0.0409,-0.1222,0.0,0.0,0.0,0.0,,,0,0.4366,,0.0,0.0,0.0,0.0,0.0,-0.0513,-0.0783,0.3007,0.2353,,,0.1018,,0.0915,0.0313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,93,2018-09-13 12:00:00+00:00,6483.2626,6532.013000000001,6356.4,6388.3187,11939.39991577,0.0093,0.5834,1,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.057,-0.1475,0.4715,0.4263,0.5547,0.7106,0.14800000000000002,0.233,0.0,0.0,0.0,0.0,0.0,-0.1486,-0.7090000000000001,-0.0056,,0.7106,0.8661,0.233,0.6963,0.0,0.0,0.0,0.0,0.0,-0.3571,-0.1905,-0.0539,0.4925,0.5754,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2734,0.1307,0.0008,0.0064,0.0,0.0,0.0,0.0,0.7321,0.9994,1,0.5804,0.4658,0.0,0.0,0.0,0.0,0.0,0.1087,-0.0583,0.7684,1.0,0.2727,0.7249,0.3711,0.1688,0.1655,0.1898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0316,,1,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0642,0.0098,0.4679,0.5049,0.3906,0.423,0.26,0.3222,0.0,0.0,0.0,0.0,0.0,-0.7333,-0.9481,,,0.423,0.3916,0.3222,0.2667,0.0,0.0,0.0,0.0,0.0,0.3571,-0.6429,-0.0951,0.3418,0.4407,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2012,,-0.0409,-0.1222,0.0,0.0,0.0,0.0,,,0,0.4366,,0.0,0.0,0.0,0.0,0.0,-0.0513,-0.0783,0.3007,0.2353,,,0.1018,,0.0915,0.0313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,94,2018-09-14 00:00:00+00:00,6543.5304,6579.0,6418.0499,6482.9397,11814.77415706,-0.0097,-0.6091,0,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0064,-0.1314,0.4968,0.4343,0.7117,0.8640000000000001,0.1671,0.313,0.0,0.0,0.0,0.0,0.0,-0.0742,-0.6632,-0.0072,,0.8640000000000001,0.9089,0.313,0.9258,0.0,0.0,0.0,0.0,0.0,0.7143,-0.1905,-0.0512,0.4779,0.5763,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2781,0.1568,-0.0017,-0.0056,0.0,0.0,0.0,0.0,0.8334,0.9801,1,0.6025,0.4688,0.0,0.0,0.0,0.0,0.0,0.1517,-0.0468,1.0,1.0,0.3741,1.0,0.3525,0.1689,0.1104,0.1746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0316,,1,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0642,0.0098,0.4679,0.5049,0.3906,0.423,0.26,0.3222,0.0,0.0,0.0,0.0,0.0,-0.7333,-0.9481,,,0.423,0.3916,0.3222,0.2667,0.0,0.0,0.0,0.0,0.0,0.3571,-0.6429,-0.0951,0.3418,0.4407,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2012,,-0.0409,-0.1222,0.0,0.0,0.0,0.0,,,0,0.4366,,0.0,0.0,0.0,0.0,0.0,-0.0513,-0.0783,0.3007,0.2353,,,0.1018,,0.0915,0.0313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,95,2018-09-14 12:00:00+00:00,6480.1043,6584.6552,6388.0,6543.5305,10846.77132756,0.0024,0.1507,1,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0576,-0.1443,0.4712,0.4278,0.8038,0.8367,0.1957,0.382,0.0,0.0,0.0,0.0,0.0,-0.2162,-0.7115,-0.0087,,0.8367,0.7352,0.382,0.7838,0.0,0.0,0.0,0.0,0.0,0.7857,-0.1905,-0.0476,0.5113,0.5515,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2836,0.16899999999999998,-0.0054,0.0054,0.0,0.0,0.0,-1.0,0.8732,0.9621,1,0.5828,0.4697,0.0,0.0,0.0,0.0,0.0,0.1117,-0.0527,0.9333,0.7998,0.4634,0.8876,0.3372,0.1692,0.1385,0.1815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0316,,1,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0642,0.0098,0.4679,0.5049,0.3906,0.423,0.26,0.3222,0.0,0.0,0.0,0.0,0.0,-0.7333,-0.9481,,,0.423,0.3916,0.3222,0.2667,0.0,0.0,0.0,0.0,0.0,0.3571,-0.6429,-0.0951,0.3418,0.4407,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2012,,-0.0409,-0.1222,0.0,0.0,0.0,0.0,,,0,0.4366,,0.0,0.0,0.0,0.0,0.0,-0.0513,-0.0783,0.3007,0.2353,,,0.1018,,0.0915,0.0313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,96,2018-09-15 00:00:00+00:00,6495.6473,6541.4519999999975,6453.5172,6480.1044,8119.76974987,0.006,0.3959,1,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,-0.0434,-0.14,0.4783,0.43,0.8298,0.7887,0.2322,0.4563,0.0,0.0,1.0,0.0,0.0,-0.184,-0.6996,-0.0099,,0.7887,0.722,0.4563,0.816,0.0,0.0,0.0,0.0,0.0,0.7857,-0.1905,-0.044000000000000004,0.4963,0.5465,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.2893,0.1958,-0.0011,0.0195,0.0,0.0,0.0,0.0,0.9425,0.9027,0,0.5916,0.4589,0.0,0.0,0.0,0.0,0.0,0.1092,-0.0487,0.8835,0.8508,0.5489,0.9247,0.32299999999999995,0.1695,0.1385,0.1815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0316,,1,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0642,0.0098,0.4679,0.5049,0.3906,0.423,0.26,0.3222,0.0,0.0,0.0,0.0,0.0,-0.7333,-0.9481,,,0.423,0.3916,0.3222,0.2667,0.0,0.0,0.0,0.0,0.0,0.3571,-0.6429,-0.0951,0.3418,0.4407,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2012,,-0.0409,-0.1222,0.0,0.0,0.0,0.0,,,0,0.4366,,0.0,0.0,0.0,0.0,0.0,-0.0513,-0.0783,0.3007,0.2353,,,0.1018,,0.0915,0.0313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,97,2018-09-15 12:00:00+00:00,6536.8198,6564.415,6466.3386,6497.5864,8287.73362921,-0.0084,-0.5479,0,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.005,-0.1286,0.4975,0.4357,0.7915,0.7492,0.2765,0.5352,-0.5,0.0,0.0,0.0,0.0,-0.0989,-0.6683,-0.0109,,0.7492,0.7904,0.5352,0.9011,0.0,0.0,0.0,0.0,0.0,0.7857,-0.1905,-0.0396,0.4853,0.5445,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.2956,0.2243,0.0067,0.0278,0.0,0.0,0.0,0.0,0.987,0.8117,0,0.6026,0.4631,0.0,0.0,0.0,0.0,0.0,0.1132,-0.0419,0.8835,1.0,0.6533,1.0,0.3076,0.1696,0.1075,0.1737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0316,,1,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0642,0.0098,0.4679,0.5049,0.3906,0.423,0.26,0.3222,0.0,0.0,0.0,0.0,0.0,-0.7333,-0.9481,,,0.423,0.3916,0.3222,0.2667,0.0,0.0,0.0,0.0,0.0,0.3571,-0.6429,-0.0951,0.3418,0.4407,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2012,,-0.0409,-0.1222,0.0,0.0,0.0,0.0,,,0,0.4366,,0.0,0.0,0.0,0.0,0.0,-0.0513,-0.0783,0.3007,0.2353,,,0.1018,,0.0915,0.0313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
